YEAR,WRKSTAT,MARITAL,AGEWED,CHILDS,AGE,EDUC,PAEDUC,MAEDUC,DEGREE,PADEG,MADEG,FEMALE,RACE,INCOME,INCOME98,RELIG,FUND,ATTEND,RELITEN,PRAY,PRAYER,BIBLE,HAPPY,ALIKE1,ALIKE2,ALIKE3,ALIKE4,ALIKE5,ALIKE6,ALIKE7,ALIKE8,AGEWEDCR,HAPUNHAP,REALINC,WORDSUM
1996,7,1,NA,0,41,16,18,16,3,4,3,1,1,12,NA,2,2,5,4,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39875,9
1996,1,1,NA,0,30,17,12,14,3,1,2,0,1,12,NA,1,3,7,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48938,NA
1996,1,3,NA,4,41,12,12,12,1,1,1,0,1,12,NA,2,2,6,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27188,NA
1996,1,1,NA,2,47,12,10,12,1,0,1,0,1,12,NA,1,1,1,3,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39875,6
1996,1,1,NA,1,20,11,11,10,0,0,1,0,1,10,NA,1,3,3,3,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13594,5
1996,1,1,NA,3,42,14,NA,12,2,NA,1,1,1,12,NA,1,3,6,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94853,NA
1996,4,3,NA,3,33,13,8,9,1,0,0,0,1,10,NA,1,3,1,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13594,NA
1996,6,1,NA,2,24,12,14,12,1,2,1,1,1,4,NA,1,1,3,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3263,NA
1996,1,3,NA,1,52,15,12,12,1,1,1,1,1,12,NA,1,1,3,2,NA,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19938,8
1996,1,3,NA,4,27,12,12,12,1,0,1,0,2,10,NA,4,1,0,1,NA,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13594,6
1996,1,3,NA,2,32,14,NA,10,1,NA,0,0,1,12,NA,2,2,2,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19938,NA
1996,1,4,NA,2,47,16,12,NA,3,1,NA,0,1,12,NA,1,1,6,4,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32625,5
1996,1,1,NA,0,21,14,16,12,2,3,1,1,1,12,NA,1,3,7,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23563,NA
1996,2,1,NA,1,21,12,10,12,1,0,0,0,1,9,NA,2,2,2,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9969,NA
1996,4,5,NA,0,21,12,NA,14,1,NA,2,1,1,9,NA,2,2,2,4,NA,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9969,4
1996,2,1,NA,4,43,12,NA,12,1,NA,1,1,1,12,NA,1,2,0,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39875,NA
1996,1,2,NA,4,46,14,12,12,2,1,1,0,1,12,NA,2,2,2,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39875,NA
1996,1,5,NA,1,34,14,NA,12,1,NA,1,0,1,12,NA,4,1,1,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27188,NA
1996,5,2,NA,2,76,10,7,8,0,0,0,1,1,NA,NA,1,2,0,3,6,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
1996,7,1,NA,2,39,10,8,8,0,0,0,1,1,12,NA,1,2,0,NA,NA,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27188,4
1996,1,1,NA,2,39,12,NA,NA,1,NA,NA,1,1,12,NA,2,2,0,3,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23563,6
1996,5,1,NA,0,79,12,16,12,1,4,1,0,2,NA,NA,1,3,7,4,6,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
1996,1,1,NA,2,35,14,10,12,2,1,1,1,1,12,NA,1,1,0,3,6,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19938,5
1996,1,3,NA,3,39,12,12,12,1,1,0,0,1,12,NA,1,1,0,3,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19938,5
1996,1,3,NA,1,44,13,8,12,2,0,0,0,1,12,NA,1,2,0,3,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32625,8
1996,1,5,NA,0,48,15,16,14,1,3,2,0,1,12,NA,4,1,0,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27188,NA
1996,1,1,NA,0,24,15,12,16,1,1,3,0,3,12,NA,2,2,5,2,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23563,7
1996,1,3,NA,1,35,12,NA,12,1,NA,1,1,1,9,NA,2,2,0,4,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9969,NA
1996,3,1,NA,1,22,12,12,12,1,1,1,0,1,12,NA,1,2,2,2,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39875,4
1996,2,3,NA,1,24,12,14,10,1,1,0,0,1,10,NA,1,2,1,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13594,NA
1996,1,1,NA,4,50,14,9,12,2,0,1,1,1,12,NA,1,2,1,3,2,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32625,7
1996,5,1,NA,3,68,12,8,12,1,0,1,1,1,NA,NA,1,1,7,4,5,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
1996,5,1,NA,5,81,8,8,9,0,0,0,0,1,NA,NA,1,2,6,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,7,1,NA,2,36,14,8,12,2,0,1,1,1,12,NA,1,2,6,2,4,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27188,4
1996,1,1,NA,2,35,12,12,14,1,1,2,1,1,12,NA,2,2,4,3,4,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39875,5
1996,5,2,NA,1,89,14,9,9,1,0,0,1,1,NA,NA,1,2,6,4,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
1996,5,1,NA,4,76,9,NA,NA,0,NA,NA,0,1,10,NA,2,2,7,4,6,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13594,4
1996,5,1,NA,7,63,13,12,15,1,1,1,0,1,12,NA,2,2,7,4,3,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27188,6
1996,1,5,NA,0,37,17,18,12,3,4,1,0,1,12,NA,2,2,3,3,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23563,6
1996,3,5,NA,0,36,12,8,12,1,0,1,1,1,NA,NA,1,2,6,4,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
1996,1,1,NA,6,46,15,4,6,2,0,0,0,1,12,NA,2,2,3,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39875,NA
1996,1,3,NA,5,40,11,NA,12,0,NA,1,0,1,12,NA,1,2,2,3,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23563,3
1996,5,4,NA,6,67,12,NA,12,1,NA,1,1,1,10,NA,2,2,7,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13594,NA
1996,5,2,NA,4,80,7,NA,NA,0,NA,NA,1,1,NA,NA,1,3,0,4,6,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,5,5,NA,0,71,5,14,8,0,1,0,1,1,5,NA,1,3,5,3,5,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3988,6
1996,5,2,NA,4,76,12,5,6,1,0,0,0,1,9,NA,1,3,5,3,4,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8156,4
1996,4,3,NA,3,31,12,14,12,1,1,1,0,1,11,NA,2,2,1,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17038,NA
1996,7,1,NA,1,47,12,NA,6,1,NA,0,1,1,12,NA,2,2,6,3,NA,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19938,6
1996,5,2,NA,5,66,10,8,8,0,0,0,1,1,5,NA,1,3,6,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3988,NA
1996,1,2,NA,4,55,12,12,8,1,1,0,1,1,10,NA,1,1,7,4,6,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13594,6
1996,1,1,NA,4,44,12,8,10,1,0,0,1,1,12,NA,1,3,2,3,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39875,5
1996,1,1,NA,2,57,12,7,7,1,0,0,0,2,12,NA,1,1,7,4,NA,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48938,5
1996,7,2,NA,5,54,12,3,5,1,0,0,1,2,1,NA,1,3,6,4,NA,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,363,5
1996,7,1,NA,5,49,12,NA,NA,1,0,0,1,2,NA,NA,1,3,NA,4,6,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
1996,3,1,NA,2,53,16,6,6,3,0,0,1,2,12,NA,1,3,7,4,6,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27188,5
1996,1,1,NA,1,28,13,10,6,1,0,0,0,1,12,NA,1,3,3,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32625,NA
1996,7,1,NA,0,31,16,12,12,3,1,1,1,1,12,NA,1,3,3,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39875,NA
1996,1,1,NA,0,57,9,5,NA,0,0,0,0,2,12,NA,1,3,5,4,6,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32625,5
1996,1,4,NA,4,44,11,3,3,0,0,0,1,2,3,NA,1,1,5,4,NA,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2538,2
1996,7,2,NA,2,86,3,4,4,0,0,0,1,2,4,NA,1,1,5,4,6,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3263,3
1996,7,5,NA,8,72,5,0,5,0,0,0,1,2,6,NA,1,1,2,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4713,NA
1996,1,1,NA,1,24,12,NA,10,1,NA,1,1,2,10,NA,1,3,5,3,NA,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11781,7
1996,5,2,NA,2,80,8,NA,5,0,NA,0,0,1,9,NA,1,3,7,4,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8156,NA
1996,1,5,NA,4,25,9,NA,10,0,NA,0,1,2,NA,NA,1,3,3,4,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1996,5,2,NA,3,73,10,9,1,0,0,0,1,2,6,NA,1,3,8,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4713,NA
1996,1,1,NA,5,53,14,3,9,1,0,0,1,2,NA,NA,1,2,5,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,1,5,NA,0,31,12,10,12,1,NA,1,1,2,10,NA,1,3,4,3,5,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11781,1
1996,1,1,NA,3,47,11,NA,NA,0,NA,0,0,2,9,NA,1,3,4,4,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9969,3
1996,7,1,NA,2,22,12,NA,12,1,NA,1,1,2,12,NA,1,3,8,4,5,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19938,3
1996,1,1,NA,2,48,18,12,12,4,1,1,0,1,12,NA,1,3,6,4,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94853,7
1996,1,1,NA,1,49,12,NA,NA,1,0,0,1,1,12,NA,1,3,6,4,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94853,7
1996,1,1,NA,2,37,12,12,12,1,1,1,1,1,12,NA,1,3,8,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48938,NA
1996,8,1,NA,4,78,12,7,5,1,0,0,1,1,9,NA,1,2,7,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8156,NA
1996,5,1,NA,4,66,12,NA,NA,1,NA,0,0,1,11,NA,1,1,2,2,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15406,NA
1996,8,1,NA,4,60,10,NA,4,1,0,0,1,1,12,NA,1,1,7,4,6,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23563,6
1996,5,1,NA,3,64,12,8,12,1,0,1,0,1,12,NA,1,2,8,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19938,NA
1996,7,2,NA,2,72,12,NA,NA,1,0,0,1,1,8,NA,1,3,7,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6525,NA
1996,5,1,NA,3,68,11,NA,8,1,0,0,0,1,11,NA,1,1,2,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17038,NA
1996,7,2,NA,6,87,8,6,NA,0,0,NA,1,1,6,NA,1,1,2,3,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4713,5
1996,2,1,NA,2,33,10,NA,11,0,NA,0,1,1,9,NA,1,1,5,4,NA,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9969,9
1996,2,3,NA,2,30,14,NA,12,1,NA,1,1,2,12,NA,1,1,7,3,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19938,7
1996,7,3,NA,3,43,12,NA,12,1,NA,1,1,1,6,NA,1,1,0,4,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4713,5
1996,1,3,NA,3,55,12,8,NA,1,0,NA,0,2,12,NA,1,1,NA,3,NA,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27188,5
1996,1,1,NA,2,56,12,12,12,1,1,1,0,2,12,NA,1,3,NA,4,NA,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94853,4
1996,2,1,NA,1,52,11,NA,8,0,0,0,1,2,NA,NA,4,1,0,1,5,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
1996,5,2,NA,3,75,11,NA,NA,0,0,0,0,1,8,NA,1,1,0,3,NA,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6525,2
1996,1,3,NA,2,52,12,12,12,1,1,1,0,1,9,NA,2,2,1,3,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8156,7
1996,1,3,NA,1,33,12,12,12,1,1,1,1,1,12,NA,1,3,7,4,NA,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19938,5
1996,1,1,NA,3,40,17,16,16,4,3,3,0,1,12,NA,1,3,7,4,5,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39875,7
1996,7,2,NA,2,82,11,12,13,1,1,1,1,1,NA,NA,1,3,7,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,2,5,NA,0,20,13,17,12,1,3,1,1,1,12,NA,1,3,2,3,4,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94853,6
1996,1,1,NA,1,29,12,NA,12,1,NA,1,0,1,12,NA,1,3,8,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23563,NA
1996,7,2,NA,3,74,4,0,NA,0,0,NA,1,1,8,NA,1,3,8,3,NA,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6525,3
1996,5,3,NA,0,59,17,NA,9,4,0,0,1,1,12,NA,1,3,8,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27188,NA
1996,1,3,NA,4,43,18,12,11,3,1,0,1,1,12,NA,1,3,3,3,5,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23563,8
1996,1,1,NA,2,54,16,4,12,1,0,1,1,1,12,NA,1,1,3,3,6,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48938,6
1996,1,5,NA,0,64,12,6,NA,1,0,NA,1,1,12,NA,1,3,8,4,NA,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19938,8
1996,2,5,NA,0,24,14,19,NA,1,3,0,0,1,NA,NA,2,2,1,3,5,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
1996,5,3,NA,0,71,12,2,NA,1,0,0,1,1,6,NA,1,3,7,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4713,NA
1996,2,1,NA,3,40,14,14,14,1,1,1,1,1,12,NA,1,3,4,3,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94853,7
1996,1,1,NA,2,45,10,6,6,0,0,0,0,1,12,NA,1,3,0,4,5,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23563,8
1996,1,1,NA,0,39,12,NA,NA,1,NA,0,0,1,10,NA,1,3,3,3,NA,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11781,3
1996,7,1,NA,1,40,10,5,6,0,0,0,1,1,1,NA,1,3,0,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,363,2
1996,1,5,NA,0,21,11,8,12,1,0,1,0,1,12,NA,1,1,3,3,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23563,5
1996,7,1,NA,2,53,14,NA,10,1,NA,0,0,1,2,NA,1,2,3,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1450,NA
1996,1,1,NA,2,28,10,7,10,0,0,0,0,1,10,NA,1,3,0,3,NA,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13594,3
1996,7,4,NA,1,43,12,7,5,1,0,0,1,1,NA,NA,1,2,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,1,3,NA,1,30,9,8,NA,1,0,NA,1,1,10,NA,4,1,1,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11781,NA
1996,1,1,NA,2,43,12,3,8,1,0,0,1,1,12,NA,1,1,6,4,5,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23563,5
1996,1,1,NA,2,65,7,5,8,0,0,0,1,1,12,NA,1,3,7,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19938,NA
1996,2,3,NA,1,42,8,6,8,0,0,0,0,1,8,NA,1,3,2,2,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6525,3
1996,1,1,NA,1,33,18,8,8,3,0,0,1,1,12,NA,1,1,7,4,NA,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39875,3
1996,1,1,NA,1,31,12,9,12,1,0,1,0,1,NA,NA,1,1,1,3,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
1996,1,1,NA,1,24,11,12,12,0,1,1,0,1,12,NA,4,1,0,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19938,NA
1996,1,1,NA,2,36,10,8,10,1,0,0,1,1,12,NA,1,1,3,3,NA,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23563,4
1996,2,1,NA,5,67,8,NA,NA,0,0,0,0,1,9,NA,4,1,2,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8156,NA
1996,7,1,NA,2,35,8,NA,NA,0,0,NA,1,1,NA,NA,4,1,0,1,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1996,2,3,NA,2,67,12,8,13,1,0,1,1,1,NA,NA,1,1,5,3,4,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
1996,7,2,NA,5,78,8,8,5,0,0,0,1,1,NA,NA,1,3,3,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,8,1,NA,3,62,3,NA,NA,0,0,0,0,1,NA,NA,1,1,2,3,NA,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1996,7,1,NA,4,56,3,NA,4,0,NA,0,1,1,2,NA,4,1,2,1,NA,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1450,3
1996,1,1,NA,1,23,12,NA,11,1,NA,1,1,1,12,NA,1,3,3,3,2,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19938,4
1996,7,1,NA,0,74,5,NA,NA,0,NA,0,1,1,NA,NA,1,3,7,4,NA,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1996,2,1,NA,2,35,7,7,7,0,0,0,0,1,NA,NA,4,1,0,1,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,8,2,NA,5,55,10,12,9,0,1,0,0,1,9,NA,1,3,0,3,NA,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8156,3
1996,5,5,NA,0,68,12,8,NA,1,0,0,1,1,NA,NA,1,1,7,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,5,1,NA,4,72,8,NA,NA,0,0,0,0,1,8,NA,1,3,8,4,6,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6525,3
1996,7,5,NA,2,23,13,NA,14,1,NA,2,1,2,8,NA,1,3,4,4,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6525,NA
1996,1,5,NA,3,40,12,NA,12,1,NA,1,1,2,5,NA,2,2,6,3,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3988,4
1996,6,5,NA,1,20,10,NA,11,NA,NA,NA,1,2,2,NA,1,3,5,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1450,NA
1996,5,2,NA,2,77,NA,NA,NA,NA,NA,NA,1,2,1,NA,2,2,1,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,363,NA
1996,1,4,NA,2,43,16,5,7,3,0,0,1,2,12,NA,1,3,NA,2,6,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23563,6
1996,1,1,NA,2,35,12,NA,NA,1,NA,NA,0,2,3,NA,2,2,5,4,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2538,6
1996,7,1,NA,2,74,11,4,6,1,0,0,1,1,11,NA,2,2,8,4,3,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15406,5
1996,7,1,NA,2,37,14,12,11,2,1,1,1,1,11,NA,2,2,7,4,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15406,7
1996,7,1,NA,8,76,8,8,NA,0,0,0,1,2,7,NA,1,3,1,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5438,NA
1996,7,1,NA,4,54,12,11,3,1,0,0,1,1,NA,NA,1,3,7,4,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
1996,7,1,NA,3,25,10,NA,NA,1,NA,0,1,1,12,NA,1,3,4,3,6,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19938,5
1996,7,2,NA,1,23,13,6,10,1,0,1,1,1,12,NA,1,3,2,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27188,NA
1996,1,1,NA,0,33,12,10,12,1,0,1,0,1,12,NA,2,2,4,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32625,NA
1996,1,1,NA,2,54,16,12,12,1,1,1,0,1,12,NA,1,3,3,2,NA,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32625,NA
1996,7,1,NA,2,48,13,12,12,1,1,1,1,1,10,NA,1,3,7,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13594,NA
1996,7,2,NA,0,80,5,0,0,0,0,0,1,2,5,NA,1,3,1,4,NA,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3988,5
1996,1,5,NA,2,35,12,7,12,1,0,1,1,2,9,NA,1,3,4,2,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9969,4
1996,7,5,NA,0,38,11,NA,NA,0,0,0,1,2,12,NA,1,3,2,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27188,NA
1996,1,2,NA,2,49,12,8,8,1,0,0,1,2,10,NA,1,3,8,4,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13594,NA
1996,7,1,NA,1,45,9,NA,NA,0,NA,0,1,2,9,NA,1,3,5,2,6,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8156,5
1996,1,5,NA,1,27,14,14,12,2,2,1,0,2,12,NA,1,1,4,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39875,NA
1996,6,5,NA,0,19,11,NA,12,0,NA,1,1,2,7,NA,1,1,5,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5438,NA
1996,7,3,NA,2,43,12,5,5,1,0,0,1,2,8,NA,1,1,1,3,NA,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6525,NA
1996,1,1,NA,3,53,13,8,8,1,0,0,1,2,12,NA,1,2,8,4,NA,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19938,7
1996,1,3,NA,1,35,14,16,14,2,1,2,0,1,12,NA,1,1,4,4,5,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27188,5
1996,5,1,NA,3,71,12,6,8,1,0,0,1,1,11,NA,1,3,7,4,NA,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17038,NA
1996,2,1,NA,3,39,19,12,12,3,1,1,1,1,12,NA,1,3,8,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23563,NA
1996,7,1,NA,2,59,12,7,12,0,0,0,1,1,9,NA,1,3,8,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9969,NA
